Age,Income,CreditScore,LoanAmount,LoanDuration,ExistingLoans,Balance,JobType,MaritalStatus,HomeOwner,Default
61,44442.772070965206,585.0814770412396,17340.11888337681,48,1,71.26128828575293,unemployed,divorced,0,0
55,45628.25435735744,555.374759815657,25201.601497251966,12,3,7716.469326197786,unemployed,single,0,0
39,60310.28713557284,656.9862963137319,17967.66167644246,36,2,1444.0119664711815,unemployed,single,1,0
68,50333.36398737445,509.3725240480552,14380.149639198926,60,0,508.7762673657544,manager,divorced,1,0
36,37872.97562505869,697.1602439901799,25350.98097623431,60,4,2584.645492308435,manager,divorced,0,0
23,22241.72235921251,422.8927735373445,20041.810611829424,12,0,7479.664188816446,self-employed,married,1,1
40,29281.794872936945,567.650984800909,24114.021656310826,24,3,-485.86302639232053,unemployed,married,0,1
44,36074.42398482659,776.0109856870329,6686.751927319754,36,1,6149.821042026806,manager,single,1,0
53,52436.94741004171,595.0672632661345,8978.119597494777,60,1,1156.9600093144545,manager,single,0,0
44,39590.0209884086,609.0731835834962,9278.16447916572,24,3,1876.9325190157933,unemployed,single,0,0
31,30157.060676673354,751.8932043304351,16272.436373563296,60,2,6602.56635616426,employee,single,0,0
69,29006.606714091613,586.5709115942145,27770.44673213607,60,2,13693.93131977791,unemployed,married,1,1
28,38956.32686618161,711.0750545111581,7027.371895600076,24,0,1355.932040049604,self-employed,divorced,1,0
56,53349.813433256495,743.9350532047457,21337.555040621362,12,2,7879.522334628005,unemployed,married,1,0
58,63865.28958662676,688.2824251319922,6582.02019026282,36,0,3749.15049106816,employee,single,1,0
60,36913.47102955499,534.4082141628592,29822.635812117245,24,2,3101.0261808128134,employee,married,1,1
40,39328.85228856103,601.6811312627299,3823.4383782446203,24,2,9285.504039000614,unemployed,single,1,0
55,21790.874407639254,867.0895822023198,20182.102301330688,60,2,1625.908756560439,manager,married,0,1
68,69087.888536492,610.7581077974742,21162.627961382037,24,0,383.54709282097974,employee,divorced,0,0
45,18984.95742765874,888.9063500461143,19340.03492230527,36,2,6840.703180876342,self-employed,single,1,1
55,57574.93467670826,786.7171241623914,8859.253010148837,12,2,11379.135185946987,manager,married,0,0
45,34519.96070481294,691.5255631497777,7605.595695305416,12,2,7999.978821164606,self-employed,single,0,0
49,31009.502592395213,673.7787417998013,23906.8043921434,12,2,-628.0695229461335,self-employed,divorced,0,1
38,23349.946421711098,612.8141315898318,22338.8464256448,36,0,2538.667824124329,self-employed,single,1,1
66,76150.729741107,642.886992727723,22243.325649732837,60,0,8918.392966307236,self-employed,divorced,1,0
38,43322.374349175916,594.9020674780581,23091.803930811097,36,1,11324.4408716344,employee,married,1,0
22,40319.20655656095,644.9098876944317,4247.428271038658,24,2,5914.845301097686,manager,divorced,0,0
55,53300.98539331814,541.0244086893878,4038.20265974872,48,1,2683.309863568827,unemployed,single,1,0
36,30237.50911555055,536.738318955534,10300.733346401154,48,0,11584.075357474474,employee,married,0,0
61,40027.68932846509,754.0812530123768,11642.510162244602,48,1,4701.625659379328,manager,single,0,0
56,40845.044302181814,521.0152211216466,10896.584469749017,12,2,2576.765703382558,unemployed,single,0,0
53,32317.814014778003,720.8910522795305,16942.48580703706,36,1,1900.2698472998682,unemployed,married,0,0
24,57994.57118778871,498.44942432592734,22806.75345297246,36,1,219.9266120445791,employee,divorced,0,0
53,36720.183827561435,700.3710082420472,12942.03353977502,12,1,16334.321717826397,manager,divorced,0,0
34,16703.01919946756,633.3932523885568,9292.779343324979,24,2,10683.831461842357,self-employed,married,1,0
41,35477.53954718689,755.7052962242724,20690.461706229617,48,2,2374.826735798889,self-employed,married,0,0
68,43737.68007570846,623.4404432895939,13026.248580995556,48,1,11927.303706887666,unemployed,single,0,0
40,26597.601491685877,489.23679558628265,15751.274181938834,12,1,7133.208693612603,employee,single,0,0
28,27781.078102443418,634.9570971290665,12672.687232418852,48,1,6896.4320052765925,employee,married,0,0
27,31806.11442810939,662.772845243834,17379.79251698468,60,0,2128.331879535885,self-employed,married,1,0
23,58318.53490100441,639.4417886374569,7902.671069049206,36,1,2943.491287416217,employee,single,0,0
37,32692.629660314407,696.0086256791817,20083.905581140047,48,1,4830.303861667037,employee,single,1,0
53,61436.75527826547,604.8489521035422,14770.563086296122,48,2,-2862.1959777604907,manager,divorced,0,0
68,30775.743427774963,548.9277469963515,9649.786388405231,60,0,3052.7194264037225,manager,married,1,0
32,44875.21204384813,570.0280892548622,18716.530904445637,24,2,5017.958524933708,unemployed,single,1,0
42,33306.359886703736,608.738612437637,9643.102096454928,24,0,10238.075625868949,manager,divorced,1,0
42,51311.24755435708,608.0521107001317,9952.491814029985,60,0,2533.8098157257155,employee,single,0,0
66,23225.887681520813,842.4897886402616,6591.061708694597,24,2,8248.552444457893,self-employed,married,1,0
50,51142.892193658474,750.4084333266467,3074.924878089292,12,1,-3241.975280284674,self-employed,divorced,0,0
58,41708.04100464526,704.9367363478852,18739.9976544549,60,1,9668.12070189094,self-employed,single,1,0
58,30400.12274833826,685.681000858283,23159.316543778124,36,1,1398.6121315529422,unemployed,married,1,0
65,37506.67772934774,673.981778848171,11845.801927211776,36,3,5521.09187629904,self-employed,married,0,0
28,63007.824115482625,674.4000436167782,9410.692421686856,36,0,6625.372476716875,manager,married,1,0
47,42067.66757321175,663.0628842464106,2313.936545260798,48,1,5840.718229423438,manager,married,0,0
47,29459.07976131042,653.2095265949263,-213.457559269822,60,2,4572.880965384139,employee,divorced,0,0
54,21929.600757578308,482.65087243593064,20087.11382000744,60,4,33.93485850684101,unemployed,single,0,1
41,47581.06410146496,620.4698181542005,1181.9453841405084,24,4,1441.836326842029,self-employed,single,1,0
50,42937.67870516028,630.7759355881402,6992.465005817314,60,0,8985.727772886416,employee,married,1,0
53,50425.310426323354,590.0821522183963,16984.019228604036,60,6,2610.4901648263453,self-employed,single,1,0
48,18066.628904652367,605.5122451016958,15627.95083879503,24,3,4586.8176265460315,self-employed,married,1,1
67,22416.0932066275,674.0599213744637,17272.91668485506,60,0,-968.3450283623279,employee,single,1,0
53,57203.18798877849,711.4072061559967,15048.436139420119,60,0,8434.293446099702,manager,single,0,0
25,44970.12470169011,673.9389169534753,12501.512023436037,12,0,-277.9321605603591,employee,single,1,0
68,48001.01276856343,709.3955390917565,7034.9402774235095,24,0,8663.851234408428,unemployed,divorced,0,0
39,25559.694518380704,710.8086424651752,10560.995883093768,12,2,749.1529574262577,employee,married,1,0
24,25285.192025066222,626.0235525177717,12976.664867571932,48,2,9058.0321213111,self-employed,divorced,1,0
55,54868.87987288133,692.0245970001721,1767.607384130626,24,2,5040.771661225303,manager,single,0,0
69,55575.66482147723,510.29020163010557,9495.647272859029,60,1,2764.9704142116384,employee,divorced,0,0
37,23675.207694564193,619.2539818512982,12394.470432472453,60,1,11401.607021792495,manager,divorced,0,0
64,20809.442562207325,609.851872842696,10177.246709025509,12,1,4724.580028727069,manager,divorced,1,0
48,38371.10543931334,772.5061441851386,12602.118368754418,12,3,3552.7508269760833,manager,single,1,0
50,28009.773199359908,676.9669834186944,19681.094256308963,48,0,8636.471710392037,manager,divorced,0,0
49,27697.346814309618,543.2436735077667,20540.4014909966,48,1,-921.8284460799841,self-employed,single,0,0
66,21229.32630358911,697.5667043820446,25579.47203584275,60,2,-5108.662416066372,self-employed,married,1,1
26,32973.4922757945,722.782667608093,4444.68345647286,36,0,9631.919894547507,self-employed,single,0,0
55,22679.578860507012,642.8268862768293,12054.783957713531,48,3,1654.7916853918728,self-employed,single,0,0
61,23568.98645486145,705.2204743298242,23593.056535469863,60,1,8458.489701545997,self-employed,single,0,1
57,44475.877698494565,450.3434092974028,2779.8485979638263,48,1,5184.649487112083,unemployed,married,1,0
44,39172.026485689355,434.054212045416,6766.395233637591,24,1,344.04214349008726,unemployed,married,1,0
49,47273.18022298197,555.7064610961983,10689.850331199108,12,2,7429.129678696787,employee,single,1,0
69,15264.498469760405,661.9231760499998,29310.266616623583,60,2,3359.31923907569,manager,single,0,1
66,40148.20914744645,772.5731015686838,8178.271071336869,48,0,690.638654773953,unemployed,married,0,0
51,71134.56313248757,559.8857848893796,22586.744492818805,12,2,794.8145112129896,self-employed,married,1,0
55,34415.91273571601,581.705807336965,14804.721744309934,36,0,-1931.3550166869127,manager,single,1,0
53,52371.23509858447,657.0885112579799,6974.82188727985,48,0,6612.0995287309515,self-employed,married,0,0
41,52240.10273161635,610.6144964016772,34598.76902436482,60,4,1258.3970222192297,self-employed,single,1,0
52,52977.97912001913,606.0647384562541,16362.536027340648,24,1,4861.11148918058,employee,single,0,0
43,42499.92530585984,616.2820130054967,17633.41622502081,12,1,4273.110021950508,manager,single,1,0
53,48491.289741163215,755.1830793215214,18741.552837446983,12,1,1233.7732752813167,self-employed,married,1,0
23,50485.20430019508,739.2907430990498,18198.69327520481,24,0,-1091.5988565552834,self-employed,married,1,0
38,49531.690424715365,651.8775457834092,30064.51349103442,60,0,15134.843316520517,employee,married,1,0
45,23238.72739729906,782.3584219135715,27501.606937887133,36,2,4805.869896087005,manager,single,1,1
62,14389.232761840198,690.722268325438,8478.812995298358,24,3,12293.53181104119,unemployed,single,1,0
51,16696.246848777893,742.3115307630793,29131.074390805657,36,1,9659.74713490716,manager,divorced,0,1
23,35947.60011426004,581.1562741961097,10099.069329350637,60,2,3715.3387940383654,self-employed,single,0,0
60,48908.90101633967,597.7058357001554,17255.68616617686,48,1,5723.858549359235,unemployed,single,0,0
66,23433.83083732623,596.8494166803225,4839.373171001391,48,3,5607.663127868593,employee,divorced,1,0
44,53859.55687876606,643.06222006868,22256.24489705466,60,1,12376.80275572976,employee,single,1,0
52,32465.872382381705,654.7930589673009,12848.471310565052,36,2,8319.334766573651,self-employed,single,1,0
67,32608.671832088818,675.9341846877596,6953.586543950625,24,3,1770.9090158949166,manager,married,0,0
42,27458.395061805997,807.8483894465523,23319.50709824294,60,3,6406.475346218899,self-employed,divorced,1,1
43,11728.204614755894,707.7022503399238,25053.409764336546,60,0,8217.257365681013,manager,married,0,1
22,43439.7119265197,608.8166640400275,25290.719472030876,48,1,298.7238043797024,employee,divorced,1,0
47,65690.01569257854,649.7380496755342,4339.346854303432,24,0,6976.597379221406,self-employed,single,0,0
62,39060.03214701155,770.3953751292164,26014.800440348023,48,3,10381.955824820481,self-employed,divorced,0,0
22,12240.525374577213,712.5503874083297,12896.390236520077,36,2,1570.1093934994155,unemployed,married,0,1
46,51705.14217424669,769.3425730739248,29360.524296467283,36,1,2122.7257296619623,self-employed,single,1,0
37,15628.030148455164,611.385338908212,19374.675886449095,12,1,9641.890021389358,manager,married,0,1
60,21864.48404516222,593.0670769138956,16759.31882320945,60,2,3583.0547483740293,unemployed,divorced,1,1
53,36424.927415296435,594.2364238912462,15059.647509168743,24,3,1071.9663463236047,manager,divorced,0,0
29,41842.65157810297,617.8410807091092,14904.359536620575,24,1,8529.092172136303,unemployed,divorced,0,0
63,24870.039982497576,564.9373592183605,10243.399790970754,48,0,7307.41694690336,employee,married,1,0
68,35840.25915151029,673.6154449366736,7523.553067060126,48,1,5377.5756299843115,manager,single,0,0
59,50727.43601141027,674.9909794729316,12461.366200507448,24,2,9498.330513794815,manager,single,0,0
49,52782.68327212027,757.102237633685,23336.219755141385,48,3,9782.540972778223,self-employed,married,1,0
62,58771.84632721396,509.17899995359926,5223.625239141347,12,3,4668.70836470888,employee,married,0,0
46,68641.2797844024,574.4697954830064,24384.66361422374,60,2,12897.305550210815,unemployed,married,0,0
55,52148.33982491675,714.4464379624582,16003.72822452321,12,0,11333.55981370799,unemployed,single,0,0
45,36748.95228393639,664.6778494969253,20470.3223320288,36,0,-2937.1937995624367,employee,divorced,0,0
44,52889.706866844586,653.5841965110352,20832.123458180653,24,2,879.5303062672747,self-employed,married,0,0
33,47000.74351007773,751.1083071928097,21498.41482190699,12,0,-4021.167278568955,manager,married,0,0
27,47595.504662893814,569.2036637859072,15156.811116277993,12,2,3701.140021100983,manager,divorced,1,0
56,42658.28177607528,591.7016485876782,15366.401872560436,48,2,155.1272067997461,self-employed,single,0,0
65,26319.188467691405,582.2790524445111,21258.676731675947,48,0,1742.7264050413014,unemployed,married,0,1
40,24578.553882671047,488.9673564885315,7710.936669982298,48,1,9362.272587131489,self-employed,married,1,0
21,38543.22698387286,660.6254026733012,6638.790103973641,36,1,-2019.3162389403205,manager,married,0,0
28,42233.65113769558,608.171793037097,11747.191542331018,12,0,5518.942964123251,employee,divorced,1,0
66,29808.386156024306,591.3679353206578,17016.633653911274,60,2,5494.705769921657,unemployed,divorced,0,0
36,46350.12922912863,576.9259898946158,28446.098049578504,48,2,4670.442849791422,self-employed,divorced,0,0
34,71211.48856058784,648.5802646065285,15335.879043126286,36,1,5523.114727919095,manager,divorced,0,0
32,13835.039210826137,586.1168388352992,29001.067587450365,36,2,-3929.1268416630446,unemployed,single,1,1
43,48733.66716345641,667.7254022086591,18608.20388547385,48,2,1761.7819368092319,self-employed,divorced,1,0
35,39010.38068663784,686.734413386789,11825.761447414407,24,0,11172.003461029559,employee,married,0,0
48,46759.83333001982,626.4337887600003,23029.48053964645,12,1,212.5156579612767,unemployed,married,0,0
54,33539.27949309563,621.002588819246,13299.960227995638,48,3,11666.4432542568,employee,married,0,0
22,37809.10172429249,664.8392800254792,16758.466139093252,60,2,-627.2896471136255,manager,married,1,0
52,41942.506765121485,647.6920223892586,5645.400877061913,12,1,-1108.1625296492848,unemployed,single,1,0
43,35475.49174697109,756.4127484283782,4439.353611244322,36,1,1192.8847309436142,employee,single,0,0
42,17191.88023945152,675.4612430048164,18875.588715652615,60,2,9516.331873147674,self-employed,single,1,1
45,36491.2745403332,737.6468800219448,22726.10267766114,12,3,2815.516681002489,employee,single,1,0
42,18753.49557705709,698.8408801887211,28619.672517872932,60,2,6381.6279537565715,manager,single,1,1
42,49797.896658704645,544.5265487898889,9334.392910593282,36,1,5294.547688068817,self-employed,single,1,0
69,12016.823483828164,605.338809935548,25246.208874935914,48,0,4782.151269078722,employee,divorced,0,1
62,55429.81569183835,646.1522061565873,24201.12829983898,60,2,10096.472370430296,unemployed,single,1,0
26,46443.44500305219,719.4755448476745,11561.859986742726,48,1,8086.071763948155,employee,single,0,0
35,46500.82923600842,804.2250397950858,24716.60822619465,36,1,428.3872113504949,unemployed,married,0,0
63,7535.3519822824055,611.2682295290232,21609.514633996383,36,1,3897.716865633343,unemployed,married,1,1
57,35071.00842862666,654.4204878629341,22995.281549777057,60,1,11973.75928012333,employee,single,1,0
53,57303.451429897905,713.9929025350709,30171.5226512024,60,1,6278.247156671742,manager,divorced,1,0
28,32220.880314545582,645.3737993355287,22704.632932849992,36,1,-1031.383856365279,unemployed,divorced,1,0
